Date (YYYYMMDD)	00:00	00:10	00:20	00:30	00:40	00:50	01:00	01:10	01:20	01:30	01:40	01:50	02:00	02:10	02:20	02:30	02:40	02:50	03:00	03:10	03:20	03:30	03:40	03:50	04:00	04:10	04:20	04:30	04:40	04:50	05:00	05:10	05:20	05:30	05:40	05:50	06:00	06:10	06:20	06:30	06:40	06:50	07:00	07:10	07:20	07:30	07:40	07:50	08:00	08:10	08:20	08:30	08:40	08:50	09:00	09:10	09:20	09:30	09:40	09:50	10:00	10:10	10:20	10:30	10:40	10:50	11:00	11:10	11:20	11:30	11:40	11:50	12:00	12:10	12:20	12:30	12:40	12:50	13:00	13:10	13:20	13:30	13:40	13:50	14:00	14:10	14:20	14:30	14:40	14:50	15:00	15:10	15:20	15:30	15:40	15:50	16:00	16:10	16:20	16:30	16:40	16:50	17:00	17:10	17:20	17:30	17:40	17:50	18:00	18:10	18:20	18:30	18:40	18:50	19:00	19:10	19:20	19:30	19:40	19:50	20:00	20:10	20:20	20:30	20:40	20:50	21:00	21:10	21:20	21:30	21:40	21:50	22:00	22:10	22:20	22:30	22:40	22:50	23:00	23:10	23:20	23:30	23:40	23:50
2017/09/27	4	4	4	4	4	0	4	4	0	4	4	0	0	0	4	4	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	2	0	1	1	3	3	9	0	8	1	1	1	1	2	0	0	0	0	0	0	3	1	0	1	1	4	12	0	8	0	4	0	12	0	1	3	0	0	0	0	0	4	1	1	1	4	0	2	14	3	5	1	3	4	0	2	6	4	14	0	0	4	6	0	0	0	0	0
2017/09/28	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	3	1	3	5	4	0	11	1	1	4	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	5	5	14	4	4	4	3	3	3	9	2	2	2	2	4	4	4	10	6	4	4	4	4	4	4	12	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/09/29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	7	0	1	1	1	1	1	2	4	0	0	0	8	2	0	0	8	16	0	0	0	0	0	0	13	17	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	1	1	0	8	8	0	8	0	0	0	0	2	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	2	2
2017/09/30	14	13	7	0	1	3	1	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	4	0	0	0	0	0	0	4	0	0	0	0	0	0	10	0	0	0	0	2	4	0	2	0	4	4	4	4	2	6	14	2	10	2	0	2	2	2	2	8	2	0	4	0	8	16	16	0	12	12	6	2
2017/10/01	6	0	26	0	0	0	0	0	0	24	8	4	4	4	4	4	0	0	4	0	0	8	8	16	4	2	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	4	4	2	0	0	0	0	0	4	4	4	0	5	5	5	5	4	7	9	9	1	1	9	1	1	1	1	2	0	1	1	1	9	1	4	1	1	11	0	0	1	1	9	9	1	9	1	3	9	9	9	0	0	11	1	10	0	5	3	9	1	1	1	0	0	1	5	13	4	6	0	4	0	4	4	0	6	0	12	0	4	0	6	8
2017/10/02	8	2	0	0	0	0	0	0	2	6	12	4	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	9	3	0	0	1	1	1	0	0	0	0	0	0	0	1	1	2	10	2	0	0	0	0	4	5	5	3	14	10	3	5	1	10	2	8	0	3	3	7	14	0	8	1	1	11	0	11	3	3	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	4	4	4	2	6	4	4	20	4
2017/10/03	6	4	4	4	0	0	0	0	0	4	4	2	8	2	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	1	1	1	1	0	2	3	3	1	0	0	0	0	0	0	0	1	1	4	0	0	8	0	0	0	1	1	1	0	0	1	3	1	0	0	0	0	0	0	0	9	1	1	6	0	0	1	13	0	1	9	1	0	4	4	4	4	4	4	4	4	6	6	4	8	12	4	6	4	0	4	0	8	0	4	2	14	4	14	4	12	4	14	12	14	2	8	0	6	6	2	8	8	12	4	4	4	4
2017/10/04	4	4	4	4	4	4	4	4	0	0	0	0	4	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	6	14	0	4	0	5	5	5	3	1	1	8	0	7	3	17	16	0	0	0	0	0	2	9	3	2	12	0	0	0	0	0	0	0	5	1	10	0	8	0	0	8	0	0	8	3	1	0	1	1	0	4	0	4	1	5	0	0	4	5	5	5	4	0	4	13	0	0	5	5	4	4	4	2	1	1	0	0	2	0	0
2017/10/05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	4	4	12	0	8	1	1	1	1	5	5	6	2	5	5	1	3	0	4	4	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	1	1	1	0	14	5	5	1	4	5	7	5	4	4	6	4	4	12	4	6	2	4	6	6	2	0	0	2	8	4	4	4	4	0	0	0	0	4	0	6	6	6	0	10	6	2	0
2017/10/06	0	12	0	12	2	2	0	4	4	4	4	4	4	4	4	4	0	4	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	3	0	6	0	2	7	5	0	0	0	0	0	2	2	2	16	8	0	16	0	0	0	8	1	1	2	14	1	1	0	0	2	0	0	0	0	6	4	4	1	4	0	0	10	0	12	0	10	0	3	5	0	0	0	6	0	0	0	0	0	0	2	0	2	1	1	1	9	5	4	0	8	4	4	12	8	11	1	5	4	4	4	5	7	5	5	5	4	4	4	4	4	4	4	4	2
2017/10/07	2	2	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	4	4	4	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	8	10	10	8	0	0	4	4	8	4	4	2	4	4	20	28	12	6	2	14	10	10
2017/10/08	2	2	8	0	6	4	4	4	4	12	4	4	12	14	4	10	8	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	12	2	2	0	2	0	0	0	0	0	0	1	9	7	9	11	0	0	0	1	0	1	1	5	9	1	5	1	1	1	3	5	9	5	5	1	1	1	1	1	5	1	1	0	1	1	1	0	0	4	0	4	0	0	0	4	2	2	4	6	8	4	2	4	0	12	10	0	4	4	4	4	4	4	4	4	0
2017/10/09	4	4	10	16	0	4	0	0	0	0	6	6	2	2	0	2	0	0	8	8	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11	7	15	7	2	12	11	13	1	0	0	0	0	0	0	0	1	1	10	2	2	0	0	0	0	0	0	9	11	0	0	0	3	3	3	1	10	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	16	0	0	0	4	4	0	8	0	0	8	0	0	0	0	0	8	16	0	1	1	0	2	2	2	11	1	1	1	1	0	4	6	4	4	4	4	6	0
2017/10/10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	2	0	0	0	12	4	4	0	0	0	0	0	4	12	12	16	0	8	16	2	0	8	2	0	0	0	0	0	0	0	0	0	2	10	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	8	0	2	2	10	16	0	10	2	4	4	6	10	0	0	0	4	4	4	4
2017/10/11	4	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	8	16	0	0	16	0	2	1	1	3	1	1	1	10	2	1	3	1	0	0	12	4	4	4	2	2	1	1	4	0	4	0	0	0	0	3	1	3	1	1	12	16	0	0	4	0	0	0	0	1	1	9	0	0	0	0	0	0	8	0	0	0	1	1	1	1	1	10	1	1	15	4	6	6	1	7	5	13	4	4	10	0	0
2017/10/12	4	6	4	12	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	15	1	7	5	2	2	1	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5	0	8	3	5	4	5	5	1	1	0	0	2	0	0	0	0	0	0	0	0	4	0	8	2	12	6	4	2	0	0	4	4	4	12	6	2	4	0	6	0	0	6	4	10
2017/10/13	4	0	0	0	0	0	0	0	0	2	10	2	2	10	0	2	0	0	0	8	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	4	7	6	7	1	16	0	0	0	0	0	0	0	0	16	0	2	0	0	4	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	1	9	0	0	0	6	0	0	0	0	1	1	6	2	0	0	1	1	2	1	1	8	4	8	8	4	0	0	0	0	4	4	2	4	4	4	10	10	4	14	14	6	4	0	10	4	4
2017/10/14	4	4	4	14	0	0	4	4	12	4	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	0	0	0	4	4	0	0	0	0	0	0	0	0	4	0	4	4	4	4	4	4	4	4	0	16	0	0	0	0	0	16	8	0	24	16	28
2017/10/15	24	24	16	4	8	0	0	0	0	8	8	24	24	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	16	0	4	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	4	4	4	12	4	4	4	4	8	4	4	4	4	0	0	0	0	8	12	0	0	0	1	5	5	1	5	5	9	12	0	0	0	0	24	0	8	16	0	0	0	0	0	0	0	0	0	8	4	0	0	4	4	5	0	0	4	4	0
2017/10/16	4	0	0	0	0	0	0	0	4	0	0	0	8	0	0	8	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	4	0	0	4	4	4	4	5	1	0	0	0	4	0	4	0	12	5	1	1	0	12	9	1	4	5	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	4	0	12	4	4	4	4	0	0	0
2017/10/17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	3	0	0	1	1	1	0	0	0	0	0	0	5	1	0	14	0	0	4	0	0	0	1	1	4	4	5	5	1	1	0	0	0	0	0	0	0	8	1	1	1	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	9	1	0	1	9	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/10/18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	8	0	25	1	1	13	5	5	4	8	1	1	5	4	4	0	0	0	0	8	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	4	0	0	0	0	0	4	0	0	9	1	1	0	0	0	0	0	1	1	4	6	4	12	5	5	5	5	4	6	4	4	4	4	20	0	4	4	4	4	4	4	4	4
2017/10/19	4	4	4	4	4	4	4	4	4	0	4	0	0	4	0	0	0	0	0	0	12	8	12	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	5	15	5	1	5	0	1	5	1	0	4	4	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	17	1	9	2	0	5	5	14	5	1	1	9	10	0	2	8	0	2	0	4	16	4	4	4	4	20	4	0	0	0	0	8	0	4	12	4	12	4	4
2017/10/20	4	4	8	8	8	0	0	8	0	0	4	10	10	0	0	2	2	16	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	5	0	0	2	3	1	17	0	0	0	0	0	4	0	0	20	0	0	0	0	0	16	0	1	1	0	1	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	4	0	0	0	0	1	1	4	2	10	6	1	3	1	1	0	0	0	0	4	0	4	16	16	4	0	0	4	0	2	4	6	4	6	24	4	0	4	4	4	0	14	4	4	4	4	0	0	12	6	0	0
2017/10/21	4	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	4	2	0	0	2	0	4	0	0	0	16	0	0	2	2	8	0	0	4	2	4	2	2	0	2	2	2	2	2	2	8	4	0	0	0	4	4	4	0	0	0	0	0
2017/10/22	0	0	0	0	0	0	0	8	0	0	4	8	10	2	2	0	2	4	4	4	20	4	4	4	0	0	4	0	0	0	2	0	18	0	0	8	0	8	2	16	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	2	0	0	0	0	10	0	4	0	8	0	2	0	0	6	2	8	8	10	2	0	1	3	16	16	0	0	2	0	0	0	2	0	2	10	2	0	0	8	8	4	4	4	4	4	14	6	8	0	0	0	8	4	4	0	0	4	4	0	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/10/23	0	0	8	0	0	8	2	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	2	6	4	4	4	2	2	2	6	12	4	0	0	0	8	4	4	4	4	4	6	4	4	10	2	4	0	2	0	0	0	0	0	4	0
2017/10/24	2	8	2	0	8	0	0	0	4	6	14	6	2	2	2	0	2	0	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3	6	4	7	3	1	1	0	0	0	0	0	0	0	1	1	1	7	2	2	0	1	1	1	5	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/10/25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	16	0	0	0	0	0	0	12	0	2	0	0	0	2	2	2	3	5	5	7	5	5	5	4	7	7	1	5	1	9	0	0	4	2	0	0	0	8	0	0	0	1	0	0	4	4	6	0	8	0	1	1	1	1	1	0	0	0	0	8	2	1	1	5	4	4	0	0	0	0	0	0	0	0	0	2	0	0	2	1	1	0	0	0	0	0	0	8	0	0	0	0	8	0	4	5	5	6
2017/10/26	14	7	3	2	2	2	3	15	1	2	2	2	6	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11	1	1	1	0	0	5	5	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	1	1	10	3	1	0	0	0	0	0	0	0	0	13	0	8	8	10	0	0	0	0	2	0	1	4	2	1	1	1	2	4	2	6	5	7	5	5	5	6	4	14	4	4	20	6	4	12
2017/10/27	0	4	6	2	14	6	4	14	6	6	4	4	12	4	4	6	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	7	3	0	10	1	5	5	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	0	1	1	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	2	0	0	0	1	3	0	0	10	0	0	1	1	7	0	8	0	0	1	1	1	1	9	3	1	2	0	2	2	2	2	0	8	0	2	0	0	2	2	0	0	0	0	2	2	0	0	0	0	0	0
2017/10/28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	10	0	0	2	2	0	0	0	0	0	2	4	4	4	4	4	4	4	2	4	6	4	4	6	4	6	4	4	4	4	4	6	2	2	2	2	0	0	0	0	0	0	0	0	0	8	8	4	0	4	0	6	0	2	2
2017/10/29	0	8	0	4	0	0	0	0	2	4	4	4	4	4	4	4	4	12	12	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	6	2	8	0	0	0	0	0	0	2	0	0	5	3	0	0	3	11	3	1	1	0	1	1	1	1	1	1	1	1	1	1	1	3	9	0	1	1	3	0	0	0	0	0	8	8	0	8	8	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2017/10/30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	1	7	10	0	1	1	1	0	0	0	0	0	0	0	3	1	10	2	0	2	0	0	0	1	1	1	0	2	2	0	0	0	2	1	1	1	0	0	1	1	0	1	1	1	0	2	0	0	10	0	0	0	0	0	0	2	0	0	0	0	8	0	2	2	2	0	0	0	0	0	2	0	2	8	0	10	10	10	10	24	8	14	12	14	12	4	4	4	0	0	10	0	10	6	2	6
2017/10/31	2	2	0	2	2	4	10	10	4	4	14	4	4	4	6	2	2	2	2	2	10	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	1	5	9	12	4	5	9	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	3	0	2	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	2	0	1	1	3	0	1	5	5	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/11/01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	1	1	5	11	7	0	0	3	1	1	0	6	0	4	6	4	3	5	4	10	14	0	4	4	6	4	4	2	1	0	1	9	8	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	1	5	6	1	1	6	4	4	6	7	5	5	1	4	4	4	12	12	14	4	4	4	0
2017/11/02	10	0	6	4	4	0	4	2	0	0	0	0	2	0	0	8	0	0	0	8	0	0	2	2	0	0	10	0	10	2	2	8	8	8	10	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	0	2	1	15	1	0	0	0	0	0	0	0	3	1	0	0	4	0	0	2	2	4	6	1	1	3	0	0	3	1	14	3	3	1	2	0	0	0	8	0	8	0	4	4	12	12	4	4	4	4	4	4	4	4	6	4	4	12	4	4	6	6	4	4	4	4	4	4	2	2
2017/11/03	6	14	2	0	0	2	6	2	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	4	0	0	4	4	8	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	4	0	4	12	2	4	4	12	4	14	6	4	0	4	0	0	0	0	4
2017/11/04	4	0	0	0	4	0	0	0	4	4	12	4	14	0	16	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	16	10	0	0	0	0	8	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	1	1	9	1	0	0	0	0	1	17	0	2	0	2	0	0	2	2	3	3	2	2	2	2	2	2	2	2	2	10	5	1	1	0	8	0	0	0	8	1	1	1	8	0	8	8	8	0	8	2	4	0	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/11/05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	6	0	8	0	0	0	8	0	0	0	0	0	0	3	3	1	1	2	0	10	1	9	0	0	0	0	0	0	0	4	0	0	1	1	0	0	18	0	0	0	0	0	0	0	1	1	0	0	8	1	9	0	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	6	6	4	2	4	2	4	8	0	0	0	0
2017/11/06	0	0	0	2	2	0	0	2	10	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	8	8	0	0	0	0	8	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	3	0	0	1	1	0	0	0	2	2	0	0	0	1	1	0	0	3	3	1	3	2	0	5	7	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017/11/07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	1	1	2	2	1	1	1	0	0	0	0	0	0	0	1	20	0	2	0	0	0	2	2	1	3	2	2	1	5	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	2	2	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	12	4	4	4	4	4	0	18	2	2	0	2	2	2	8	0	0	2	0
2017/11/08	2	2	2	2	2	0	0	0	0	10	2	2	0	2	16	6	6	2	0	0	0	0	0	2	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	26	0	0	4	0	5	5	3	3	1	0	0	1	1	1	0	0	0	0	0	0	1	1	3	2	2	2	4	0	0	0	0	1	5	7	3	3	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	2	0	1	1	1	0	10	2	3	3	3	3	1	0	0	0	2	8	0	0	0	4	0	0	0
2017/11/09	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	3	5	1	3	0	1	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	2	2	16	0	0	0	0	0	1	9	1	0	0	3	3
2017/11/10	2	1	3	3	2	2	2	2	2	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	2	0	18	0	8	0	8	0	8	1	1	2	0	0	0	0	0	0	8	2	0	2	0	0	0	2	0	10	0	0	0	0	0	0	0	1	1	0	8	0	8	8	8	8	8	1	3	10	0	0	1	1	1	3	9	4	6	4	6	0	0	6	6	6	0	6	4	4	4	4	4	0	2	0	0	0	2	0	0	0	0	0
